accX,accY,accZ
235,151,324
134,46,357
-34,-20,419
-106,-18,477
-94,-190,505
-127,-161,614
-55,-200,635
-161,-359,679
-234,-147,596
-364,-408,509
-337,-33,486
-52,-43,135
66,47,44
90,123,3
137,128,-88
145,95,-132
181,110,-146
216,161,-115
245,123,-77
283,204,28
314,132,130
292,163,251
200,68,327
129,60,364
19,29,425
-53,-99,470
-93,-106,524
-152,-231,599
-74,-280,621
-109,-162,687
-159,-294,676
-204,-301,549
-396,-328,562
-339,-34,455
-215,-327,366
71,-84,139
174,-54,87
166,53,56
163,101,32
164,130,-12
178,105,-36
230,93,-40
283,88,50
315,141,115
214,147,203
143,96,260
-2,77,299
-67,9,351
-76,33,384
-50,-146,484
-90,46,491
-122,-231,533
-92,-128,701
-166,-324,676
-213,-376,608
-359,-141,583
-311,-249,438
-226,-10,391
-63,-275,300
145,-91,105
180,-11,80
179,83,42
162,94,14
178,126,-22
218,64,-54
225,79,-10
298,86,52
286,120,109
188,155,197
122,62,265
32,81,269
-97,55,351
-49,-21,357
-87,35,430
-91,-113,526
-23,-123,490
-185,-2,483
-274,-246,499
-280,-99,437
-300,30,388
-285,-59,305
-41,-139,131
37,16,67
75,57,24
124,136,-14
166,187,-64
195,97,-111
207,75,-144
225,88,-145
247,130,-98
278,170,-46
281,165,28
262,144,131
290,105,213
188,125,218
134,74,269
67,34,288
-33,42,306
-108,36,393
-85,-61,439
-50,-80,473
-50,-79,482
-113,-42,482
-240,-160,518
-313,-170,465
-326,-74,411
-315,29,378
-265,-37,290
-158,-175,181
-34,-15,104
66,106,34
111,147,3
166,162,-54
190,88,-122
196,91,-134
211,104,-132
254,131,-103
265,169,-63
267,122,6
284,134,68
302,138,174
256,139,261
151,74,309
45,47,337
-23,32,372
-66,4,427
-120,-47,488
-118,-144,539
-123,-189,599
-106,-251,644
-82,-298,671
-111,-213,689
-148,-322,645
-216,-328,577
-311,-326,529
-331,-27,384
-217,-110,226
-68,-123,143
49,53,55
123,92,28
175,148,-6
178,162,-49
180,108,-101
191,79,-139
220,86,-138
236,117,-119
262,162,-80
265,148,-21
290,139,67
299,129,149
276,98,232
187,120,313
65,116,357
-26,83,385
-58,-13,444
-73,-130,469
-94,-170,514
-124,-177,572
-143,-206,654
-85,-308,674
-88,-230,637
-177,-189,624
-270,-308,563
-314,-303,457
-338,-50,439
-237,-179,372
0,-217,229
150,-45,99
167,43,61
179,99,25
182,124,-11
181,100,-49
214,65,-50
256,90,-15
281,113,57
275,124,137
208,103,188
276,126,251
170,108,332
38,65,372
-35,-2,403
-46,-31,437
-79,-45,499
-137,-142,565
-131,-259,625
-94,-276,641
